t_s,e_div12_V,e_div3_V,i_ind_fig7_A,i_tot_fig7_A
0.18130,-97.1,-33.7,9449.0,14385.5
0.18135,-97.1,-33.7,9449.0,14376.9
0.18140,-97.1,-33.7,9431.1,14376.9
0.18145,-97.0,-33.7,9431.1,14376.9
0.18150,-95.6,-33.7,9431.1,14388.6
0.18155,-94.3,-33.7,9406.7,14388.6
0.18160,-93.2,-33.7,9417.8,14398.6
0.18165,-93.2,-33.7,9417.8,14408.2
0.18170,-93.2,-33.7,9406.7,14408.2
0.18175,-93.2,-33.7,9406.7,14409.1
0.18180,-93.2,-33.7,9406.7,14465.4
0.18185,-93.2,-33.7,9406.7,14409.1
0.18190,-93.2,-33.7,9404.1,14409.1
0.18195,-93.2,-33.7,9389.1,14409.1
0.18200,-93.2,-33.7,9404.1,14409.1
0.18205,-93.2,-33.7,9404.1,14409.1
0.18210,-93.2,-33.7,9404.1,14357.5
0.18215,-93.2,-33.7,9404.1,14409.1
0.18220,-93.2,-33.7,9437.5,14420.2
0.18225,-93.2,-33.7,9421.3,14418.7
0.18230,-93.2,-33.7,9421.3,14420.2
0.18235,-93.2,-33.7,9423.8,14427.2
0.18240,-93.2,-33.7,9423.8,14427.2
0.18245,-93.2,-33.7,9421.3,14444.4
0.18250,-93.2,-33.7,9421.3,14444.4
0.18255,-93.2,-33.7,9390.0,14444.4
0.18260,-93.2,-33.7,9390.0,14442.0
0.18265,-93.2,-33.7,9390.0,14431.6
0.18270,-93.2,-33.7,9374.3,14431.6
0.18275,-93.2,-33.7,9374.3,14431.6
0.18280,-93.2,-33.7,9374.3,14421.2
0.18285,-93.2,-33.7,9343.5,14410.8
0.18290,-93.2,-33.7,9343.5,14400.4
0.18295,-93.2,-33.7,9343.5,14390.0
0.18300,-93.2,-33.7,9342.8,14379.6
0.18305,-93.2,-33.7,9342.8,14369.2
0.18310,-93.2,-33.7,9342.8,14358.8
0.18315,-93.2,-33.7,9341.0,14348.4
0.18320,-93.2,-33.7,9352.1,14338.0
0.18325,-93.2,-33.7,9352.1,14327.6
0.18330,-93.2,-33.7,9352.1,14317.2
0.18335,-93.2,-33.7,9352.1,14306.8
0.18340,-93.2,-33.7,9352.1,14296.4
0.18345,-93.2,-33.7,9352.1,14286.0
0.18350,-93.2,-33.7,9349.6,14281.1
0.18355,-93.2,-33.7,9307.4,14281.1
0.18360,-93.2,-33.7,9349.6,14275.6
0.18365,-93.2,-32.7,9349.6,14274.7
0.18370,-93.2,-31.4,9343.9,14274.7
0.18375,-93.2,-30.0,9343.9,14274.7
0.18380,-93.2,-29.7,9343.9,14281.1
0.18385,-93.2,-29.7,9315.1,14298.2
0.18390,-93.2,-29.7,9315.1,14298.2
0.18395,-93.2,-29.7,9343.9,14298.2
0.18400,-93.2,-29.7,9343.9,14308.5
0.18405,-93.2,-29.7,9315.1,14314.1
0.18410,-93.2,-29.7,9315.1,14334.6
0.18415,-93.2,-29.7,9287.8,14334.6
0.18420,-93.0,-29.7,9289.0,14308.5
0.18425,-91.6,-29.7,9289.0,14308.5
0.18430,-90.2,-29.7,9287.8,14293.9
0.18435,-89.2,-29.7,9287.8,14293.9
0.18440,-89.2,-29.7,9287.8,14293.9
0.18445,-89.2,-29.7,9286.5,14293.9
0.18450,-89.2,-29.7,9286.5,14293.9
0.18455,-89.2,-29.7,9286.5,14293.9
0.18460,-89.2,-29.7,9286.5,14311.2
0.18465,-89.2,-29.1,9286.5,14315.0
0.18470,-89.2,-27.7,9286.5,14315.0
0.18475,-89.2,-26.3,9286.5,14328.3
0.18480,-89.2,-25.8,9297.5,14338.2
0.18485,-89.2,-25.8,9297.5,14338.2
0.18490,-89.2,-25.8,9297.5,14330.7
0.18495,-89.2,-25.8,9297.5,14328.3
0.18500,-89.2,-25.8,9295.0,14328.3
0.18505,-89.2,-25.8,9295.0,14328.3
0.18510,-89.2,-25.8,9273.1,14323.2
0.18515,-89.2,-25.8,9260.9,14315.7
0.18520,-89.2,-25.8,9273.1,14308.2
0.18525,-89.2,-25.8,9273.1,14300.7
0.18530,-89.2,-25.8,9260.9,14293.2
0.18535,-89.2,-25.8,9260.9,14285.7
0.18540,-89.2,-25.8,9260.9,14278.2
0.18545,-89.2,-25.8,9241.8,14270.7
0.18550,-89.2,-25.8,9241.8,14263.2
0.18555,-89.2,-25.8,9260.9,14255.7
0.18560,-89.2,-25.8,9241.8,14248.2
0.18565,-89.2,-25.8,9225.8,14240.7
0.18570,-89.2,-25.8,9225.8,14233.2
0.18575,-89.2,-25.8,9223.3,14225.7
0.18580,-89.2,-25.8,9223.3,14218.2
0.18585,-89.2,-25.8,9223.3,14210.7
0.18590,-89.2,-25.8,9223.3,14203.2
0.18595,-89.2,-25.8,9234.4,14195.7
0.18600,-89.2,-25.8,9234.4,14188.2
0.18605,-89.2,-25.8,9234.4,14188.2
0.18610,-89.2,-25.8,9234.4,14188.2
0.18615,-89.2,-25.8,9234.4,14188.2
0.18620,-89.2,-25.8,9234.4,14180.7
0.18625,-89.2,-25.8,9234.7,14180.7
0.18630,-89.2,-25.8,9231.8,14222.1
0.18635,-89.2,-25.8,9231.8,14222.1
0.18640,-89.2,-25.8,9231.8,14247.7
0.18645,-89.2,-25.8,9227.0,14247.7
0.18650,-89.2,-25.8,9227.0,14222.1
0.18655,-89.2,-25.8,9227.0,14222.1
0.18660,-89.2,-25.8,9199.2,14204.2
0.18665,-89.2,-25.8,9199.2,14204.2
0.18670,-89.2,-25.8,9170.9,14175.9
0.18675,-89.2,-25.8,9170.9,14175.9
0.18680,-89.2,-25.8,9199.2,14204.2
0.18685,-89.2,-25.8,9199.2,14175.9
0.18690,-89.2,-25.8,9170.9,14175.9
0.18695,-89.2,-25.8,9171.2,14214.5
0.18700,-89.2,-25.8,9171.2,14214.5
0.18705,-89.2,-25.8,9171.2,14219.4
0.18710,-89.2,-25.8,9171.2,14219.4
0.18715,-89.2,-25.8,9214.4,14219.4
0.18720,-89.2,-25.8,9171.2,14217.1
0.18725,-89.2,-25.8,9168.7,14217.1
0.18730,-89.2,-25.8,9168.7,14217.1
0.18735,-89.2,-25.8,9168.7,14210.1
0.18740,-88.5,-25.8,9168.7,14203.1
0.18745,-87.1,-25.8,9168.7,14196.2
0.18750,-85.7,-25.8,9168.7,14189.2
0.18755,-84.4,-25.8,9168.7,14182.2
0.18760,-83.0,-25.8,9166.2,14175.3
0.18765,-81.6,-25.8,9166.2,14168.3
0.18770,-81.3,-25.8,9156.2,14161.4
0.18775,-81.3,-25.8,9130.1,14154.4
0.18780,-81.3,-25.8,9156.2,14147.4
0.18785,-81.3,-25.8,9156.2,14140.5
0.18790,-81.3,-25.8,9130.1,14133.5
0.18795,-81.3,-25.8,9130.1,14126.6
0.18800,-81.3,-25.8,9130.1,14119.6
0.18805,-81.3,-25.8,9124.8,14112.6
0.18810,-81.3,-25.8,9124.8,14105.7
0.18815,-81.3,-25.8,9130.1,14098.7
0.18820,-81.3,-25.8,9124.8,14091.7
0.18825,-81.3,-25.8,9097.0,14084.8
0.18830,-81.3,-25.8,9093.0,14084.8
0.18835,-81.3,-25.8,9093.0,14084.8
0.18840,-81.3,-25.8,9093.0,14084.8
0.18845,-81.3,-25.8,9093.0,14084.8
0.18850,-81.3,-25.8,9083.3,14082.5
0.18855,-81.3,-25.8,9116.7,14095.3
0.18860,-81.3,-25.8,9116.7,14096.9
0.18865,-81.3,-25.8,9116.7,14096.9
0.18870,-81.3,-25.8,9116.7,14108.0
0.18875,-81.3,-25.8,9125.8,14120.3
0.18880,-81.3,-25.8,9116.7,14108.0
0.18885,-81.3,-25.8,9114.1,14108.0
0.18890,-81.3,-25.8,9110.1,14106.2
0.18895,-81.3,-25.8,9110.1,14106.2
0.18900,-81.3,-25.8,9110.1,14108.0
0.18905,-81.3,-25.8,9103.0,14106.2
0.18910,-81.3,-25.8,9103.0,14106.2
0.18915,-81.3,-25.8,9110.1,14088.2
0.18920,-81.3,-25.8,9083.3,14072.9
0.18925,-81.3,-25.8,9083.3,14088.2
0.18930,-81.3,-25.8,9054.0,14088.2
0.18935,-81.3,-25.8,9054.0,14088.2
0.18940,-81.3,-25.8,9083.3,14106.8
0.18945,-81.3,-25.8,9083.3,14099.3
0.18950,-81.3,-25.8,9054.0,14099.3
0.18955,-81.3,-25.8,9054.0,14099.3
0.18960,-81.3,-25.8,9054.0,14099.3
0.18965,-81.3,-25.8,9042.4,14099.3
0.18970,-81.3,-25.8,9042.4,14091.8
0.18975,-81.3,-25.8,9083.6,14084.3
0.18980,-81.3,-25.8,9042.4,14076.8
0.18985,-81.3,-25.8,9039.9,14069.3
0.18990,-81.3,-25.8,9039.9,14061.8
0.18995,-81.3,-25.8,9039.9,14054.3
0.19000,-81.3,-25.8,9039.9,14046.8
0.19005,-81.3,-25.8,9039.9,14039.3
0.19010,-81.3,-25.8,9039.9,14031.8
0.19015,-81.3,-25.8,9051.0,14024.3
0.19020,-81.3,-25.8,9051.0,14016.8
0.19025,-81.3,-25.8,9051.0,14009.3
0.19030,-81.3,-25.8,9051.0,14001.8
0.19035,-81.3,-25.8,9048.5,13994.3
0.19040,-81.3,-25.8,9048.5,13986.8
0.19045,-81.3,-25.8,9048.5,13979.3
0.19050,-81.3,-25.8,9023.6,13971.8
0.19055,-81.3,-25.8,9023.6,13964.3
0.19060,-81.3,-25.8,9023.6,13964.3
0.19065,-81.3,-25.8,9007.9,13964.3
0.19070,-81.3,-25.8,9007.9,13956.8
0.19075,-81.3,-25.8,9007.9,13955.2
0.19080,-81.3,-25.8,8977.1,13955.2
0.19085,-81.1,-25.8,8977.1,13955.2
0.19090,-79.7,-25.8,8968.2,13968.0
0.19095,-78.3,-25.8,8968.2,13968.0
0.19100,-77.3,-25.8,8977.1,13974.9
0.19105,-77.3,-25.8,8977.1,13981.7
0.19110,-77.3,-25.8,8954.5,13981.7
0.19115,-77.3,-25.8,8987.9,13981.7
0.19120,-77.3,-25.8,8987.9,14026.4
0.19125,-77.3,-25.8,8987.9,13981.7
0.19130,-77.3,-25.8,8987.9,13968.0
0.19135,-77.3,-25.8,9008.9,13941.1
0.19140,-77.3,-25.8,8987.9,13968.0
0.19145,-77.3,-20.3,8985.3,13943.3
0.19150,-77.3,-20.3,8985.3,13935.5
0.19155,-77.3,-20.3,8985.3,13943.3
0.19160,-77.3,-20.3,8985.3,13943.3
0.19165,-77.3,-20.3,8974.2,13943.3
0.19170,-77.3,-23.7,8974.2,13997.3
0.19175,-77.3,-25.8,8967.4,13997.3
0.19180,-77.3,-25.8,8937.1,13997.3
0.19185,-77.3,-25.8,8967.4,13989.8
0.19190,-77.3,-25.8,8937.1,13989.8
0.19195,-77.3,-25.8,8937.1,13989.8
0.19200,-77.3,-25.8,8952.7,13982.3
0.19205,-77.3,-25.8,8952.7,13974.8
0.19210,-77.3,-25.8,8937.1,13967.3
0.19215,-77.3,-25.8,8937.1,13959.8
0.19220,-77.3,-25.8,8952.7,13952.3
0.19225,-77.3,-25.8,8952.7,13944.8
0.19230,-77.3,-25.5,8913.6,13937.3
0.19235,-77.3,-24.1,8952.7,13929.8
0.19240,-77.3,-22.7,8913.6,13922.3
0.19245,-77.3,-21.8,8911.1,13914.8
0.19250,-77.3,-21.8,8911.1,13907.3
0.19255,-77.3,-21.8,8911.1,13899.8
0.19260,-77.3,-21.8,8911.1,13892.3
0.19265,-77.3,-21.8,8911.1,13884.8
0.19270,-77.3,-21.8,8911.1,13877.3
0.19275,-77.3,-21.8,8922.2,13869.8
0.19280,-77.3,-21.8,8922.2,13862.3
0.19285,-77.3,-21.8,8922.2,13854.8
0.19290,-77.3,-21.8,8922.2,13853.1
0.19295,-77.3,-21.8,8919.6,13853.1
0.19300,-77.3,-21.8,8919.6,13847.3
0.19305,-77.3,-21.8,8919.6,13840.3
0.19310,-77.3,-21.8,8906.7,13840.3
0.19315,-77.3,-21.8,8906.7,13840.3
0.19320,-77.3,-21.8,8906.7,13853.1
0.19325,-77.3,-21.8,8891.0,13866.0
0.19330,-77.3,-21.8,8891.0,13866.0
0.19335,-77.3,-21.8,8891.0,13866.1
0.19340,-77.3,-21.8,8861.2,13866.1
0.19345,-77.3,-21.8,8861.2,13866.1
0.19350,-77.3,-21.8,8839.3,13876.1
0.19355,-77.3,-21.8,8839.3,13866.1
0.19360,-77.3,-21.8,8861.2,13852.9
0.19365,-77.3,-21.8,8861.2,13852.9
0.19370,-77.3,-21.8,8834.9,13841.7
0.19375,-77.3,-21.4,8859.0,13841.7
0.19380,-77.3,-20.0,8859.0,13839.8
0.19385,-77.3,-18.6,8859.0,13841.7
0.19390,-77.3,-17.8,8859.0,13852.9
0.19395,-77.3,-17.8,8891.9,13852.9
0.19400,-77.3,-17.8,8859.0,13888.2
0.19405,-77.3,-17.8,8856.5,13890.8
0.19410,-77.3,-17.8,8856.5,13890.8
0.19415,-77.3,-17.8,8856.5,13908.0
0.19420,-77.3,-17.8,8856.5,13909.8
0.19425,-77.3,-17.8,8851.4,13909.8
0.19430,-77.3,-17.8,8851.4,13908.0
0.19435,-77.3,-17.8,8853.9,13901.2
0.19440,-77.3,-17.8,8851.4,13901.2
0.19445,-77.3,-17.8,8851.4,13901.2
0.19450,-77.3,-17.8,8820.1,13890.8
0.19455,-77.3,-17.8,8820.1,13880.4
0.19460,-77.3,-17.8,8821.9,13870.0
0.19465,-77.3,-17.8,8821.9,13859.6
0.19470,-77.3,-17.8,8820.1,13849.2
0.19475,-77.3,-17.8,8820.1,13838.7
0.19480,-77.3,-17.8,8820.1,13828.3
0.19485,-77.3,-17.8,8788.8,13817.9
0.19490,-77.1,-17.8,8788.8,13807.5
0.19495,-75.7,-17.8,8821.9,13797.1
0.19500,-74.3,-17.8,8788.8,13786.7
0.19505,-73.3,-17.8,8784.8,13776.3
0.19510,-73.3,-17.8,8784.8,13765.9
0.19515,-73.3,-17.8,8782.2,13755.5
0.19520,-73.3,-17.8,8782.2,13745.1
0.19525,-73.3,-17.8,8782.2,13745.1
0.19530,-73.3,-17.8,8782.2,13738.2
0.19535,-73.3,-17.8,8793.3,13736.7
0.19540,-73.3,-17.8,8793.3,13734.7
0.19545,-73.3,-17.8,8793.3,13734.7
0.19550,-73.3,-17.8,8793.3,13736.7
0.19555,-73.3,-17.8,8790.8,13738.2
0.19560,-73.3,-17.8,8790.8,13738.2
0.19565,-73.3,-17.8,8790.8,13751.1
0.19570,-73.3,-17.8,8789.7,13768.1
0.19575,-73.3,-17.8,8789.7,13768.1
0.19580,-73.3,-17.8,8789.7,13794.7
0.19585,-73.3,-17.8,8774.1,13794.7
0.19590,-73.3,-17.8,8774.1,13768.1
0.19595,-73.3,-17.8,8774.1,13768.1
0.19600,-73.3,-17.8,8745.3,13750.2
0.19605,-73.3,-17.8,8745.3,13750.2
0.19610,-73.3,-17.8,8718.0,13722.9
0.19615,-73.3,-17.8,8718.0,13722.9
0.19620,-73.3,-17.8,8745.3,13750.2
0.19625,-73.3,-17.8,8745.3,13750.2
0.19630,-73.3,-17.8,8718.0,13773.2
0.19635,-73.3,-17.8,8730.2,13780.4
0.19640,-73.3,-17.8,8730.2,13780.4
0.19645,-73.3,-17.8,8730.2,13785.8
0.19650,-73.3,-17.8,8730.2,13786.1
0.19655,-73.3,-17.8,8775.0,13786.1
0.19660,-73.3,-17.8,8730.2,13786.1
0.19665,-73.3,-17.8,8727.7,13785.8
0.19670,-73.3,-17.8,8727.7,13780.0
0.19675,-73.3,-17.8,8727.7,13780.0
0.19680,-73.3,-17.8,8727.7,13769.6
0.19685,-73.3,-17.8,8727.7,13759.2
0.19690,-73.3,-17.8,8727.7,13748.8
0.19695,-73.3,-17.8,8727.7,13738.4
0.19700,-73.3,-17.8,8725.1,13728.0
0.19705,-73.3,-17.8,8725.1,13717.6
0.19710,-73.3,-17.8,8703.2,13707.2
0.19715,-73.3,-17.8,8691.0,13696.8
0.19720,-73.3,-17.8,8703.2,13686.4
0.19725,-73.3,-17.8,8703.2,13676.0
0.19730,-73.3,-17.8,8691.0,13665.6
0.19735,-73.3,-17.8,8691.0,13655.2
0.19740,-73.3,-17.8,8691.0,13644.8
0.19745,-73.3,-17.8,8671.9,13634.4
0.19750,-73.3,-17.8,8671.9,13624.0
0.19755,-73.3,-17.8,8691.0,13624.0
0.19760,-73.3,-17.8,8671.9,13624.0
0.19765,-73.3,-17.8,8655.9,13616.2
0.19770,-73.3,-17.8,8642.3,13613.6
0.19775,-73.3,-17.8,8642.3,13613.6
0.19780,-73.3,-17.8,8642.3,13616.2
0.19785,-73.3,-17.8,8642.3,13633.3
0.19790,-73.3,-17.8,8642.3,13633.3
0.19795,-73.3,-17.8,8675.6,13635.6
0.19800,-73.3,-17.8,8675.6,13655.8
0.19805,-73.3,-17.8,8675.6,13655.8
0.19810,-72.6,-17.8,8675.6,13666.9
0.19815,-71.2,-17.8,8675.6,13677.8
0.19820,-69.8,-17.8,8672.8,13666.9
0.19825,-69.4,-17.8,8672.8,13666.9
0.19830,-69.4,-17.8,8662.0,13655.8
0.19835,-69.4,-17.8,8662.0,13655.8
0.19840,-69.4,-17.8,8662.0,13652.2
0.19845,-69.4,-17.8,8657.2,13630.3
0.19850,-69.4,-17.8,8657.2,13652.2
0.19855,-69.4,-17.8,8657.2,13652.2
0.19860,-69.4,-17.8,8629.3,13646.3
0.19865,-69.4,-17.8,8629.3,13652.2
0.19870,-69.4,-17.8,8601.0,13652.2
0.19875,-69.4,-17.8,8601.0,13663.5
0.19880,-69.4,-17.8,8629.3,13678.9
0.19885,-69.4,-17.8,8629.3,13678.9
0.19890,-69.4,-17.8,8601.0,13678.9
0.19895,-69.4,-17.8,8601.4,13671.3
0.19900,-69.4,-17.8,8601.4,13663.5
0.19905,-69.4,-17.8,8601.4,13663.5
0.19910,-69.4,-17.8,8601.4,13660.9
0.19915,-69.4,-17.8,8644.6,13650.5
0.19920,-69.4,-17.8,8601.4,13640.1
0.19925,-69.4,-17.8,8598.8,13629.7
0.19930,-69.4,-17.8,8598.8,13619.3
0.19935,-69.4,-17.8,8598.8,13608.9
0.19940,-68.6,-17.8,8598.8,13598.5
0.19945,-67.3,-17.8,8598.8,13588.1
0.19950,-65.9,-17.8,8598.8,13577.7
0.19955,-65.4,-17.8,8598.8,13567.3
0.19960,-65.4,-17.8,8596.3,13556.9
0.19965,-65.4,-17.8,8596.3,13546.5
0.19970,-65.4,-17.8,8586.3,13536.0
0.19975,-65.4,-17.8,8560.2,13525.6
0.19980,-65.4,-17.8,8586.3,13515.2
0.19985,-65.4,-17.8,8586.3,13508.9
0.19990,-65.4,-17.8,8560.2,13508.9
0.19995,-65.4,-17.8,8560.2,13504.8
0.20000,-65.4,-17.8,8560.2,13496.0
0.20005,-65.4,-17.8,8555.0,13496.0
0.20010,-65.4,-17.8,8555.0,13496.0
0.20015,-65.4,-17.8,8560.2,13508.9
0.20020,-65.4,-17.8,8555.0,13508.9
0.20025,-65.4,-17.8,8527.1,13518.9
0.20030,-65.4,-17.8,8523.2,13529.5
0.20035,-65.4,-17.8,8523.2,13529.5
0.20040,-65.4,-17.8,8523.2,13540.6
0.20045,-65.4,-17.8,8523.2,13587.8
0.20050,-65.4,-17.8,8513.5,13540.6
0.20055,-65.4,-17.8,8546.8,13529.5
0.20060,-65.4,-17.8,8546.8,13529.5
0.20065,-65.4,-17.8,8546.8,13529.5
0.20070,-65.4,-17.8,8546.8,13527.0
0.20075,-65.4,-17.8,8555.9,13488.1
0.20080,-65.4,-17.8,8546.8,13527.0
0.20085,-65.4,-17.8,8544.3,13527.0
0.20090,-65.4,-17.8,8540.2,13527.0
0.20095,-65.4,-17.8,8540.2,13550.1
0.20100,-65.4,-17.8,8540.2,13556.3
0.20105,-65.4,-17.8,8533.2,13556.3
0.20110,-65.4,-17.8,8533.2,13569.1
0.20115,-65.4,-17.8,8540.2,13569.1
0.20120,-65.4,-17.8,8513.4,13569.1
0.20125,-65.4,-17.8,8513.4,13561.4
0.20130,-65.4,-17.8,8484.1,13556.3
0.20135,-65.4,-17.8,8484.1,13556.3
0.20140,-65.4,-17.8,8513.4,13550.4
0.20145,-65.4,-17.8,8513.4,13539.4
0.20150,-65.4,-17.8,8484.1,13528.3
0.20155,-65.4,-17.8,8484.1,13517.3
0.20160,-65.4,-17.8,8484.1,13506.3
0.20165,-65.4,-17.8,8472.6,13495.3
0.20170,-65.4,-17.8,8472.6,13484.3
0.20175,-65.4,-17.8,8513.7,13473.2
0.20180,-65.4,-17.8,8472.6,13462.2
0.20185,-65.4,-17.8,8470.0,13451.2
0.20190,-65.4,-17.8,8470.0,13440.2
0.20195,-65.4,-17.8,8470.0,13429.2
0.20200,-65.4,-17.8,8470.0,13418.2
0.20205,-65.4,-17.8,8470.0,13407.1
0.20210,-65.4,-17.8,8470.0,13396.1
0.20215,-65.4,-17.8,8481.1,13388.9
0.20220,-65.4,-17.8,8481.1,13388.9
0.20225,-65.4,-17.8,8481.1,13388.9
0.20230,-65.4,-17.8,8481.1,13385.1
0.20235,-65.4,-17.8,8478.6,13385.1
0.20240,-65.4,-17.8,8478.6,13388.9
0.20245,-65.4,-17.8,8478.6,13391.9
0.20250,-65.4,-17.8,8453.7,13406.0
0.20255,-65.4,-17.8,8453.7,13406.0
0.20260,-65.4,-17.8,8453.7,13430.1
0.20265,-65.4,-17.8,8438.0,13430.1
0.20270,-65.4,-17.8,8438.0,13430.1
0.20275,-65.4,-17.8,8438.0,13434.3
0.20280,-65.4,-17.8,8407.2,13430.1
0.20285,-65.4,-17.8,8407.2,13412.2
0.20290,-65.4,-17.8,8398.3,13412.2
0.20295,-65.4,-17.8,8398.3,13400.7
0.20300,-65.4,-17.8,8407.2,13400.7
0.20305,-65.4,-17.8,8407.2,13389.6
0.20310,-65.4,-17.8,8384.6,13389.6
0.20315,-65.4,-17.8,8418.0,13400.7
0.20320,-65.4,-17.8,8418.0,13400.7
0.20325,-65.4,-17.8,8418.0,13438.9
0.20330,-65.4,-17.8,8418.0,13447.5
0.20335,-65.4,-17.8,8439.0,13447.5
0.20340,-65.4,-17.8,8418.0,13448.2
0.20345,-65.4,-17.8,8415.4,13448.2
0.20350,-65.4,-17.8,8415.4,13448.2
0.20355,-65.4,-17.8,8415.4,13447.5
0.20360,-65.4,-17.8,8415.4,13447.2
0.20365,-65.4,-17.8,8404.3,13440.2
0.20370,-65.4,-17.8,8404.3,13440.2
0.20375,-65.4,-17.8,8415.4,13433.3
0.20380,-65.4,-17.8,8397.5,13426.3
0.20385,-65.4,-17.8,8397.5,13419.4
0.20390,-65.4,-17.8,8397.5,13412.4
0.20395,-65.4,-17.8,8379.6,13405.4
0.20400,-65.4,-17.8,8379.6,13398.5
0.20405,-65.4,-17.8,8379.6,13391.5
0.20410,-65.4,-17.8,8351.5,13384.6
0.20415,-65.4,-17.8,8351.5,13377.6
0.20420,-65.4,-17.8,8351.5,13370.6
0.20425,-65.4,-17.8,8343.7,13363.7
0.20430,-65.4,-17.8,8343.7,13356.7
0.20435,-65.4,-17.8,8343.7,13349.7
0.20440,-65.4,-17.8,8335.9,13342.8
0.20445,-65.4,-17.8,8335.9,13335.8
0.20450,-65.4,-17.8,8330.1,13328.9
0.20455,-65.4,-17.8,8330.1,13321.9
0.20460,-65.4,-17.8,8330.1,13314.9
0.20465,-65.4,-17.8,8330.1,13308.0
0.20470,-65.4,-17.8,8330.1,13308.0
0.20475,-65.4,-17.8,8363.4,13308.0
0.20480,-65.4,-17.8,8363.4,13308.0
0.20485,-65.4,-17.8,8363.4,13301.0
0.20490,-64.5,-17.8,8363.4,13283.2
0.20495,-63.1,-17.8,8363.4,13283.2
0.20500,-61.8,-17.8,8349.8,13303.4
0.20505,-61.4,-16.8,8349.8,13357.4
0.20510,-61.4,-15.4,8336.8,13357.4
0.20515,-61.4,-14.1,8336.8,13326.1
0.20520,-61.4,-13.9,8336.8,13326.1
0.20525,-61.4,-13.9,8321.1,13303.4
0.20530,-61.4,-13.9,8321.1,13303.4
0.20535,-61.4,-13.9,8321.1,13303.4
0.20540,-61.4,-13.9,8291.3,13325.7
0.20545,-61.4,-13.9,8291.3,13325.7
0.20550,-61.4,-13.9,8291.3,13325.7
0.20555,-61.4,-13.9,8273.4,13314.1
0.20560,-61.4,-13.9,8278.0,13325.7
0.20565,-61.4,-13.9,8278.0,13325.7
0.20570,-61.4,-13.9,8273.4,13326.9
0.20575,-61.4,-13.9,8278.0,13332.9
0.20580,-61.4,-13.9,8278.0,13332.9
0.20585,-61.4,-13.9,8278.0,13332.9
0.20590,-61.4,-13.9,8278.0,13329.3
0.20595,-61.4,-13.9,8278.0,13326.9
0.20600,-61.4,-13.9,8278.0,13326.9
0.20605,-61.4,-13.9,8275.5,13321.8
0.20610,-61.4,-13.9,8233.7,13314.3
0.20615,-61.4,-13.9,8275.5,13306.8
0.20620,-61.4,-13.9,8275.5,13299.3
0.20625,-61.4,-13.9,8275.5,13291.8
0.20630,-61.4,-13.9,8275.5,13284.3
0.20635,-61.4,-13.9,8290.7,13276.8
0.20640,-61.4,-13.9,8263.7,13269.3
0.20645,-61.4,-13.9,8263.7,13261.8
0.20650,-61.4,-13.9,8290.7,13254.3
0.20655,-61.4,-13.9,8290.7,13246.8
0.20660,-61.4,-13.9,8263.7,13239.3
0.20665,-61.4,-13.9,8263.7,13231.8
0.20670,-61.4,-13.9,8234.6,13224.3
0.20675,-61.4,-13.9,8234.6,13216.8
0.20680,-61.4,-13.9,8234.6,13209.3
0.20685,-61.4,-13.9,8218.9,13201.8
0.20690,-61.4,-13.9,8218.9,13194.3
0.20695,-61.4,-13.9,8218.9,13186.9
0.20700,-61.4,-13.9,8214.9,13186.9
0.20705,-61.4,-13.9,8214.9,13186.9
0.20710,-61.4,-13.9,8214.9,13186.9
0.20715,-61.4,-13.9,8212.4,13179.4
0.20720,-61.4,-13.9,8212.4,13179.4
0.20725,-61.4,-13.9,8212.4,13228.4
0.20730,-61.4,-13.9,8212.4,13228.4
0.20735,-61.4,-13.2,8223.5,13229.5
0.20740,-61.4,-11.8,8223.5,13258.9
0.20745,-61.4,-10.5,8223.5,13229.5
0.20750,-61.4,-9.9,8223.5,13228.4
0.20755,-61.4,-9.9,8220.9,13225.9
0.20760,-61.4,-9.9,8220.9,13225.9
0.20765,-61.4,-9.9,8219.9,13224.8
0.20770,-61.4,-9.9,8183.3,13188.3
0.20775,-61.4,-9.9,8219.9,13224.8
0.20780,-61.4,-9.9,8219.9,13188.3
0.20785,-61.4,-9.9,8188.5,13188.3
0.20790,-61.4,-9.9,8188.5,13203.9
0.20795,-61.4,-9.9,8188.5,13203.9
0.20800,-61.4,-9.9,8183.3,13203.9
0.20805,-61.4,-9.9,8183.3,13215.5
0.20810,-61.4,-9.9,8188.5,13215.5
0.20815,-61.4,-9.9,8188.5,13215.5
0.20820,-61.4,-9.9,8157.5,13208.6
0.20825,-61.4,-9.9,8157.5,13208.6
0.20830,-61.4,-9.9,8151.8,13208.6
0.20835,-61.4,-9.9,8157.5,13201.6
0.20840,-61.4,-9.9,8157.5,13194.6
0.20845,-61.4,-9.9,8149.2,13187.7
0.20850,-61.4,-9.9,8159.4,13180.7
0.20855,-61.4,-9.9,8159.4,13173.7
0.20860,-61.4,-9.9,8159.4,13166.8
0.20865,-61.4,-9.9,8159.4,13159.8
0.20870,-61.4,-9.9,8159.4,13152.9
0.20875,-61.4,-9.9,8159.4,13145.9
0.20880,-61.4,-9.9,8159.4,13138.9
0.20885,-61.4,-9.9,8159.4,13132.0
0.20890,-61.4,-9.9,8159.4,13125.0
0.20895,-61.4,-9.9,8168.9,13118.1
0.20900,-61.4,-9.9,8157.8,13111.1
0.20905,-61.4,-9.9,8157.8,13104.1
0.20910,-61.4,-9.9,8166.4,13097.2
0.20915,-61.4,-9.9,8147.7,13090.2
